file	line	match_class	status	assessment
scripts/04_clonotype/HCC_ICI_project/04_scripts/phase_temporal/01_gse235863_baseline_future_clone_fate.R	213	sample_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/04_clonotype/HCC_ICI_project/04_scripts/phase_temporal/01_gse235863_baseline_future_clone_fate.R	213	sample_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/04_clonotype/HCC_ICI_project/04_scripts/phase_temporal/01_gse235863_baseline_future_clone_fate.R	213	sample_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/04_clonotype/HCC_ICI_project/04_scripts/phase_temporal/01_gse235863_baseline_future_clone_fate.R	244	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/04_clonotype/HCC_ICI_project/04_scripts/phase_temporal/01_gse235863_baseline_future_clone_fate.R	247	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/04_clonotype/HCC_ICI_project/04_scripts/phase_temporal/01_gse235863_baseline_future_clone_fate.R	250	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/04_clonotype/HCC_ICI_project/04_scripts/phase_temporal/01_gse235863_baseline_future_clone_fate.R	274	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/04_clonotype/HCC_ICI_project/04_scripts/phase_temporal/01_gse235863_baseline_future_clone_fate.R	277	sample_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/04_clonotype/HCC_ICI_project/04_scripts/phase_temporal/01_gse235863_baseline_future_clone_fate.R	277	sample_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/04_clonotype/HCC_ICI_project/04_scripts/phase_temporal/01_gse235863_baseline_future_clone_fate.R	278	sample_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/04_clonotype/HCC_ICI_project/04_scripts/phase_temporal/01_gse235863_baseline_future_clone_fate.R	278	sample_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/04_clonotype/HCC_ICI_project/04_scripts/phase_temporal/01_gse235863_baseline_future_clone_fate.R	292	token	SAFE_PUBLIC	Scientific software/session record, local guard or documented policy; not a credential value
scripts/04_clonotype/HCC_ICI_project/04_scripts/phase_temporal/01_gse235863_baseline_future_clone_fate.R	297	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/04_clonotype/HCC_ICI_project/04_scripts/phase_temporal/01_gse235863_baseline_future_clone_fate.R	323	sample_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/04_clonotype/HCC_ICI_project/04_scripts/phase_temporal/01_gse235863_baseline_future_clone_fate.R	323	sample_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/04_clonotype/HCC_ICI_project/04_scripts/phase_temporal/01_gse235863_baseline_future_clone_fate.R	324	sample_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/04_clonotype/HCC_ICI_project/04_scripts/phase_temporal/01_gse235863_baseline_future_clone_fate.R	324	sample_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/04_clonotype/HCC_ICI_project/04_scripts/phase_temporal/01_gse235863_baseline_future_clone_fate.R	513	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/04_clonotype/HCC_ICI_project/04_scripts/phase_temporal/01_gse235863_baseline_future_clone_fate.R	514	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/04_clonotype/HCC_ICI_project/04_scripts/phase_temporal/01_gse235863_baseline_future_clone_fate.R	531	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/04_clonotype/HCC_ICI_project/04_scripts/phase_temporal/01_gse235863_baseline_future_clone_fate.R	532	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/04_clonotype/HCC_ICI_project/04_scripts/phase_temporal/01_gse235863_baseline_future_clone_fate.R	697	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/04_clonotype/HCC_ICI_project/04_scripts/phase_temporal/01_gse235863_baseline_future_clone_fate.R	754	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/04_clonotype/HCC_ICI_project/04_scripts/phase_temporal/01_gse235863_baseline_future_clone_fate.R	755	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/04_clonotype/HCC_ICI_project/04_scripts/phase_temporal/01_gse235863_baseline_future_clone_fate.R	756	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/04_clonotype/HCC_ICI_project/04_scripts/phase_temporal/01_gse235863_baseline_future_clone_fate.R	764	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/04_clonotype/HCC_ICI_project/04_scripts/phase_temporal/01_gse235863_baseline_future_clone_fate.R	769	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/04_clonotype/HCC_ICI_project/04_scripts/phase_temporal/01_gse235863_baseline_future_clone_fate.R	770	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/04_clonotype/HCC_ICI_project/04_scripts/phase_temporal/01_gse235863_baseline_future_clone_fate.R	771	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/04_clonotype/HCC_ICI_project/04_scripts/phase_temporal/01_gse235863_baseline_future_clone_fate.R	773	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/04_clonotype/HCC_ICI_project/04_scripts/phase_temporal/01_gse235863_baseline_future_clone_fate.R	774	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/04_clonotype/HCC_ICI_project/04_scripts/phase_temporal/01_gse235863_baseline_future_clone_fate.R	813	sample_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/04_clonotype/HCC_ICI_project/04_scripts/phase_temporal/01_gse235863_baseline_future_clone_fate.R	813	sample_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/04_clonotype/HCC_ICI_project/04_scripts/phase_temporal/01_gse235863_baseline_future_clone_fate.R	861	session	SAFE_PUBLIC	Scientific software/session record, local guard or documented policy; not a credential value
scripts/04_clonotype/HCC_ICI_project/04_scripts/phase_temporal/01_gse235863_baseline_future_clone_fate.R	862	session	SAFE_PUBLIC	Scientific software/session record, local guard or documented policy; not a credential value
scripts/05_spatial/HCC_FINAL_AI_REVIEW_CORRECTION_20260921_V1/audit/wu_bounded_sensitivity.R	9	sample_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_FINAL_AI_REVIEW_CORRECTION_20260921_V1/audit/wu_bounded_sensitivity.R	9	sample_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_FINAL_AI_REVIEW_CORRECTION_20260921_V1/audit/wu_bounded_sensitivity.R	19	sample_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_FINAL_AI_REVIEW_CORRECTION_20260921_V1/audit/wu_bounded_sensitivity.R	20	sample_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_FINAL_AI_REVIEW_CORRECTION_20260921_V1/audit/wu_bounded_sensitivity.R	28	sample_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_FINAL_AI_REVIEW_CORRECTION_20260921_V1/audit/wu_bounded_sensitivity.R	29	sample_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_FINAL_AI_REVIEW_CORRECTION_20260921_V1/audit/wu_bounded_sensitivity.R	29	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_FINAL_AI_REVIEW_CORRECTION_20260921_V1/audit/wu_bounded_sensitivity.R	30	sample_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_FINAL_AI_REVIEW_CORRECTION_20260921_V1/audit/wu_bounded_sensitivity.R	30	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_FINAL_AI_REVIEW_CORRECTION_20260921_V1/audit/wu_bounded_sensitivity.R	30	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_FINAL_AI_REVIEW_CORRECTION_20260921_V1/audit/wu_bounded_sensitivity.R	38	session	SAFE_PUBLIC	Scientific software/session record, local guard or documented policy; not a credential value
scripts/05_spatial/HCC_FINAL_AI_REVIEW_CORRECTION_20260921_V1/audit/wu_bounded_sensitivity.R	38	session	SAFE_PUBLIC	Scientific software/session record, local guard or documented policy; not a credential value
scripts/05_spatial/HCC_ICI_BIOLOGICAL_RESOLUTION_BR1_v1/scripts/module_d_prepare_spatial_tables.R	38	sample_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_ICI_BIOLOGICAL_RESOLUTION_BR1_v1/scripts/module_d_prepare_spatial_tables.R	39	sample_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_ICI_BIOLOGICAL_RESOLUTION_BR1_v1/scripts/module_d_prepare_spatial_tables.R	40	sample_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_ICI_BIOLOGICAL_RESOLUTION_BR1_v1/scripts/module_d_prepare_spatial_tables.R	40	sample_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_ICI_BIOLOGICAL_RESOLUTION_BR1_v1/scripts/module_d_prepare_spatial_tables.R	41	sample_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_ICI_BIOLOGICAL_RESOLUTION_BR1_v1/scripts/module_d_prepare_spatial_tables.R	44	sample_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_ICI_BIOLOGICAL_RESOLUTION_BR1_v1/scripts/module_d_prepare_spatial_tables.R	50	sample_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_ICI_BIOLOGICAL_RESOLUTION_BR1_v1/scripts/module_d_prepare_spatial_tables.R	50	sample_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_ICI_BIOLOGICAL_RESOLUTION_BR1_v1/scripts/module_d_prepare_spatial_tables.R	59	sample_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_ICI_BIOLOGICAL_RESOLUTION_BR1_v1/scripts/module_d_prepare_spatial_tables.R	60	sample_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_ICI_BIOLOGICAL_RESOLUTION_BR1_v1/scripts/module_d_prepare_spatial_tables.R	78	sample_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_ICI_BIOLOGICAL_RESOLUTION_BR1_v1/scripts/module_d_prepare_spatial_tables.R	83	sample_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_ICI_BIOLOGICAL_RESOLUTION_BR1_v1/scripts/module_d_prepare_spatial_tables.R	90	sample_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_ICI_BIOLOGICAL_RESOLUTION_BR1_v1/scripts/module_d_prepare_spatial_tables.R	108	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_ICI_BIOLOGICAL_RESOLUTION_BR1_v1/scripts/module_d_prepare_spatial_tables.R	108	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_ICI_BIOLOGICAL_RESOLUTION_BR1_v1/scripts/module_d_prepare_spatial_tables.R	111	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_ICI_BIOLOGICAL_RESOLUTION_BR1_v1/scripts/module_d_prepare_spatial_tables.R	111	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_ICI_BIOLOGICAL_RESOLUTION_BR1_v1/scripts/module_d_prepare_spatial_tables.R	118	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_ICI_BIOLOGICAL_RESOLUTION_BR1_v1/scripts/module_d_prepare_spatial_tables.R	119	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_ICI_BIOLOGICAL_RESOLUTION_BR1_v1/scripts/module_d_prepare_spatial_tables.R	129	sample_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_ICI_BIOLOGICAL_RESOLUTION_BR1_v1/scripts/module_d_prepare_spatial_tables.R	135	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_ICI_BIOLOGICAL_RESOLUTION_BR1_v1/scripts/module_d_prepare_spatial_tables.R	140	sample_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_ICI_BIOLOGICAL_RESOLUTION_BR1_v1/scripts/module_d_prepare_spatial_tables.R	168	sample_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_ICI_project/04_scripts/spatial_specificity_rescue/01_spatial_specificity_rescue.R	280	sample_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_ICI_project/04_scripts/spatial_specificity_rescue/01_spatial_specificity_rescue.R	281	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_ICI_project/04_scripts/spatial_specificity_rescue/01_spatial_specificity_rescue.R	285	sample_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_ICI_project/04_scripts/spatial_specificity_rescue/01_spatial_specificity_rescue.R	286	sample_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_ICI_project/04_scripts/spatial_specificity_rescue/01_spatial_specificity_rescue.R	300	sample_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_ICI_project/04_scripts/spatial_specificity_rescue/01_spatial_specificity_rescue.R	328	sample_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_ICI_project/04_scripts/spatial_specificity_rescue/01_spatial_specificity_rescue.R	348	sample_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_ICI_project/04_scripts/spatial_specificity_rescue/01_spatial_specificity_rescue.R	349	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_ICI_project/04_scripts/spatial_specificity_rescue/01_spatial_specificity_rescue.R	349	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_ICI_project/04_scripts/spatial_specificity_rescue/01_spatial_specificity_rescue.R	363	sample_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_ICI_project/04_scripts/spatial_specificity_rescue/01_spatial_specificity_rescue.R	364	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_ICI_project/04_scripts/spatial_specificity_rescue/01_spatial_specificity_rescue.R	364	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_ICI_project/04_scripts/spatial_specificity_rescue/01_spatial_specificity_rescue.R	387	sample_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_ICI_project/04_scripts/spatial_specificity_rescue/01_spatial_specificity_rescue.R	387	sample_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_ICI_project/04_scripts/spatial_specificity_rescue/01_spatial_specificity_rescue.R	391	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_ICI_project/04_scripts/spatial_specificity_rescue/01_spatial_specificity_rescue.R	391	sample_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_ICI_project/04_scripts/spatial_specificity_rescue/01_spatial_specificity_rescue.R	401	sample_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_ICI_project/04_scripts/spatial_specificity_rescue/01_spatial_specificity_rescue.R	423	sample_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_ICI_project/04_scripts/spatial_specificity_rescue/01_spatial_specificity_rescue.R	424	sample_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_ICI_project/04_scripts/spatial_specificity_rescue/01_spatial_specificity_rescue.R	468	sample_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_ICI_project/04_scripts/spatial_specificity_rescue/01_spatial_specificity_rescue.R	468	sample_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_ICI_project/04_scripts/spatial_specificity_rescue/01_spatial_specificity_rescue.R	469	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_ICI_project/04_scripts/spatial_specificity_rescue/01_spatial_specificity_rescue.R	469	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_ICI_project/04_scripts/spatial_specificity_rescue/01_spatial_specificity_rescue.R	481	sample_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_ICI_project/04_scripts/spatial_specificity_rescue/01_spatial_specificity_rescue.R	481	sample_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_ICI_project/04_scripts/spatial_specificity_rescue/01_spatial_specificity_rescue.R	482	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_ICI_project/04_scripts/spatial_specificity_rescue/01_spatial_specificity_rescue.R	482	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_ICI_project/04_scripts/spatial_specificity_rescue/01_spatial_specificity_rescue.R	496	sample_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_ICI_project/04_scripts/spatial_specificity_rescue/01_spatial_specificity_rescue.R	496	sample_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_ICI_project/04_scripts/spatial_specificity_rescue/01_spatial_specificity_rescue.R	497	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_ICI_project/04_scripts/spatial_specificity_rescue/01_spatial_specificity_rescue.R	497	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_ICI_project/04_scripts/spatial_specificity_rescue/01_spatial_specificity_rescue.R	500	sample_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_ICI_project/04_scripts/spatial_specificity_rescue/01_spatial_specificity_rescue.R	516	sample_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_ICI_project/04_scripts/spatial_specificity_rescue/01_spatial_specificity_rescue.R	517	sample_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_ICI_project/04_scripts/spatial_specificity_rescue/01_spatial_specificity_rescue.R	518	sample_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_ICI_project/04_scripts/spatial_specificity_rescue/01_spatial_specificity_rescue.R	545	sample_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_ICI_project/04_scripts/spatial_specificity_rescue/01_spatial_specificity_rescue.R	545	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_ICI_project/04_scripts/spatial_specificity_rescue/01_spatial_specificity_rescue.R	624	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_ICI_project/04_scripts/spatial_specificity_rescue/01_spatial_specificity_rescue.R	624	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_ICI_project/04_scripts/spatial_specificity_rescue/01_spatial_specificity_rescue.R	627	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_ICI_project/04_scripts/spatial_specificity_rescue/01_spatial_specificity_rescue.R	627	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_ICI_project/04_scripts/spatial_specificity_rescue/01_spatial_specificity_rescue.R	628	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_ICI_project/04_scripts/spatial_specificity_rescue/01_spatial_specificity_rescue.R	648	cell_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_ICI_project/04_scripts/spatial_specificity_rescue/01_spatial_specificity_rescue.R	648	cell_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_ICI_project/04_scripts/spatial_specificity_rescue/01_spatial_specificity_rescue.R	649	cell_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_ICI_project/04_scripts/spatial_specificity_rescue/01_spatial_specificity_rescue.R	649	cell_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_ICI_project/04_scripts/spatial_specificity_rescue/01_spatial_specificity_rescue.R	656	cell_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_ICI_project/04_scripts/spatial_specificity_rescue/01_spatial_specificity_rescue.R	659	cell_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_ICI_project/04_scripts/spatial_specificity_rescue/01_spatial_specificity_rescue.R	670	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_ICI_project/04_scripts/spatial_specificity_rescue/01_spatial_specificity_rescue.R	670	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_ICI_project/04_scripts/spatial_specificity_rescue/01_spatial_specificity_rescue.R	671	sample_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_ICI_project/04_scripts/spatial_specificity_rescue/01_spatial_specificity_rescue.R	671	sample_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_ICI_project/04_scripts/spatial_specificity_rescue/01_spatial_specificity_rescue.R	683	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_ICI_project/04_scripts/spatial_specificity_rescue/01_spatial_specificity_rescue.R	684	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_ICI_project/04_scripts/spatial_specificity_rescue/01_spatial_specificity_rescue.R	684	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_ICI_project/04_scripts/spatial_specificity_rescue/01_spatial_specificity_rescue.R	692	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_ICI_project/04_scripts/spatial_specificity_rescue/01_spatial_specificity_rescue.R	729	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_ICI_project/04_scripts/spatial_specificity_rescue/01_spatial_specificity_rescue.R	730	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_ICI_project/04_scripts/spatial_specificity_rescue/01_spatial_specificity_rescue.R	735	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_ICI_project/04_scripts/spatial_specificity_rescue/01_spatial_specificity_rescue.R	789	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_ICI_project/04_scripts/spatial_specificity_rescue/01_spatial_specificity_rescue.R	790	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_ICI_project/04_scripts/spatial_specificity_rescue/01_spatial_specificity_rescue.R	791	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/HCC_ICI_project/04_scripts/spatial_specificity_rescue/01_spatial_specificity_rescue.R	911	session	SAFE_PUBLIC	Scientific software/session record, local guard or documented policy; not a credential value
scripts/05_spatial/HCC_ICI_project/04_scripts/spatial_specificity_rescue/01_spatial_specificity_rescue.R	912	session	SAFE_PUBLIC	Scientific software/session record, local guard or documented policy; not a credential value
scripts/05_spatial/WU_AF35_DC_CD8_SPATIAL_TOPOLOGY_v1/scripts/00_feasibility_freeze.py	42	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
